id,customized_loan_no,loan_application_no,branch_id,samity_id,product_id,interest_rate_id,member_id,purpose_id,interest_calculation_method,loan_amount,interest_rate,interest_rate_index,interest_amount,interest_amount_without_roundup,discount_interest_amount,insurance_guarantor_percentage,insurance_amount,total_payable_amount,number_of_installment,installment_amount,repayment_frequency,loan_period_in_month,loan_period_in_day,mode_of_interest,cycle,loan_type,first_repayment_date,is_interest_charged_if_last_repay_date_exceeds,is_authorized,disbursed_by,disburse_date,authorized_by,authorization_date,fully_paid_amount,is_loan_fully_paid,loan_fully_paid_date,current_status,loan_closing_date,loan_closing_info_verified_by,is_migrated,opening_loan_outstanding_amount,extra_installment_amount,original_loan_id,transfer_in_date,transfer_out_date,payment_type,bank_head_id,cheque_no,note,additinal_fee,loan_proposal_form_id,parent_loan_id,loan_form_fee,folio_number,member_age,last_schedule_date,disburse_phase,loan_commencement_date,law_suit,cut_off_date,audit_fee,insert_time,update_time,loan_initiator_id,loan_approver_employee_id,loan_insurance_type,sales_invoice_no,ussd_code
521,APON-030-066-1433-07,1,34,1888,3,3,748,85,D,35000,24,0,4410,0,0,,350,39410,46,875,W,12,30,H,7,R,12/9/2020,,1,1,11/25/2020,1,11/25/2020,39410,1,12/1/2021,0,12/1/2021,,1,16625,17.2,521,,,CASH,,,,0,,,5,,42,12/15/2021,,,0,,0,8/1/2021 12:06,12/2/2021 13:06,,0,0,,
522,APON-030-066-1437-08,1,34,1888,3,3,750,86,D,80000,24,0,10080,0,0,,800,90080,46,2000,W,12,30,H,8,R,10/14/2020,,1,1,9/30/2020,1,9/30/2020,90080,1,8/18/2021,0,8/18/2021,,1,23120,39.32,522,,,CASH,,,,0,,,5,,37,10/13/2021,,,0,,0,8/1/2021 12:06,9/9/2021 18:35,,0,0,,
523,APON-030-066-1438-16,1,34,1888,3,3,751,41,D,80000,24,0,10080,0,0,,800,90080,46,2000,W,12,30,H,16,R,2/24/2021,,1,1,2/10/2021,1,2/10/2021,90080,1,12/29/2021,0,12/29/2021,,1,54800,39.32,523,,,CASH,,,,0,,,5,,40,2/23/2022,,,0,,0,8/1/2021 12:06,12/30/2021 10:02,,0,0,,
524,APON-030-066-1439-10,1,34,1888,3,3,752,1,D,49000,24,0,6174,0,0,,490,55174,46,1225,W,12,30,H,10,R,10/21/2020,,1,1,10/7/2020,1,10/7/2020,55174,1,9/8/2021,0,9/8/2021,,1,15337,24.09,524,,,CASH,,,,0,,,5,,49,10/27/2021,,,0,,0,8/1/2021 12:06,11/10/2021 22:23,,0,0,,
525,APON-030-066-1442-06,1,34,1888,3,3,753,1,D,69000,24,0,8694,0,0,,690,77694,46,1725,W,12,30,H,6,R,3/10/2021,,1,1,2/24/2021,1,2/24/2021,77694,1,12/29/2021,0,12/29/2021,,1,50163,33.92,525,,,CASH,,,,0,,,5,,34,3/9/2022,,,0,,0,8/1/2021 12:06,12/30/2021 10:02,,0,0,,
526,APON-030-066-1444-07,1,34,1888,3,3,754,31,D,15000,24,0,1890,0,0,,150,16890,46,375,W,12,30,H,7,R,2/17/2021,,1,1,2/3/2021,1,2/3/2021,16890,1,2/16/2022,0,2/16/2022,,1,9960,7.37,526,,,CASH,,,,0,,,5,,30,2/16/2022,,,0,,0,8/1/2021 12:06,2/16/2022 20:26,,0,0,,
527,APON-030-067-1447-06,1,34,1889,3,3,755,85,D,70000,24,0,8820,0,0,,700,78820,46,1750,W,12,30,H,6,R,3/3/2021,,1,1,2/17/2021,1,2/17/2021,78820,1,3/2/2022,0,3/2/2022,,1,49420,34.41,527,,,CASH,,,,0,,,5,,56,3/2/2022,,,0,,0,8/1/2021 12:06,3/3/2022 10:34,,0,0,,
528,APON-030-067-1448-08,1,34,1889,3,3,756,86,D,30000,24,0,3780,0,0,,300,33780,46,750,W,12,30,H,8,R,12/23/2020,,1,1,12/6/2020,1,12/6/2020,33780,1,12/22/2021,0,12/22/2021,,1,14880,14.75,528,,,CASH,,,,0,,,5,,59,12/22/2021,,,0,,0,8/1/2021 12:06,12/30/2021 11:07,,0,0,,
529,APON-030-067-1449-08,1,34,1889,3,3,757,86,D,60000,24,0,7560,0,0,,600,67560,46,1500,W,12,30,H,8,R,9/16/2020,,1,1,9/2/2020,1,9/2/2020,67560,1,8/11/2021,0,8/11/2021,,1,11580,29.49,529,,,CASH,,,,0,,,5,,34,9/15/2021,,,0,,0,8/1/2021 12:06,8/28/2021 15:56,,0,0,,
530,APON-030-067-1450-09,1,34,1889,3,3,758,85,D,15000,24,0,1890,0,0,,150,16890,46,375,W,12,30,H,9,R,12/9/2020,,1,1,11/25/2020,1,11/25/2020,16890,1,11/24/2021,0,11/24/2021,,1,7125,7.37,530,,,CASH,,,,0,,,5,,36,12/15/2021,,,0,,0,8/1/2021 12:06,11/25/2021 10:46,,0,0,,
531,APON-030-067-1451-07,1,34,1889,3,3,759,85,D,20000,24,0,2520,0,0,,200,22520,46,500,W,12,30,H,7,R,12/23/2020,,1,1,12/6/2020,1,12/6/2020,22520,1,12/29/2021,0,12/29/2021,,1,9920,9.83,531,,,CASH,,,,0,,,5,,38,12/22/2021,,,0,,0,8/1/2021 12:06,12/30/2021 11:08,,0,0,,
532,APON-030-067-1452-04,1,34,1889,3,3,760,34,D,20000,24,0,2520,0,0,,200,22520,46,500,W,12,30,H,4,R,9/16/2020,,1,1,9/2/2020,1,9/2/2020,22520,1,9/15/2021,0,9/15/2021,,1,3860,9.83,532,,,CASH,,,,0,,,5,,45,9/15/2021,,,0,,0,8/1/2021 12:06,9/16/2021 16:48,,0,0,,
533,APON-030-067-1453-06,1,34,1889,3,3,761,85,D,40000,24,0,5040,0,0,,400,45040,46,1000,W,12,30,H,6,R,9/30/2020,,1,1,9/16/2020,1,9/16/2020,45040,1,9/29/2021,0,9/29/2021,,1,9640,19.66,533,,,CASH,,,,0,,,5,,48,9/29/2021,,,0,,0,8/1/2021 12:06,9/30/2021 11:08,,0,0,,
534,APON-030-067-1454-08,1,34,1889,3,3,762,85,D,40000,24,0,5040,0,0,,400,45040,46,1000,W,12,30,H,8,R,9/30/2020,,1,1,9/16/2020,1,9/16/2020,45040,1,9/29/2021,0,9/29/2021,,1,9640,19.66,534,,,CASH,,,,0,,,5,,44,9/29/2021,,,0,,0,8/1/2021 12:06,9/30/2021 11:08,,0,0,,
535,APON-030-067-1456-06,1,34,1889,3,3,763,85,D,80000,24,0,10080,0,0,,800,90080,46,2000,W,12,30,H,6,R,1/20/2021,,1,1,12/31/2020,1,12/31/2020,90080,1,1/12/2022,0,1/12/2022,,1,44720,39.32,535,,,CASH,,,,0,,,5,,46,1/19/2022,,,0,,0,8/1/2021 12:06,1/13/2022 10:40,,0,0,,
536,APON-030-067-1457-06,1,34,1889,3,3,764,85,D,70000,24,0,8820,0,0,,700,78820,46,1750,W,12,30,H,6,R,1/20/2021,,1,1,12/31/2020,1,12/31/2020,78820,1,1/12/2022,0,1/12/2022,,1,39130,34.41,536,,,CASH,,,,0,,,5,,24,1/19/2022,,,0,,0,8/1/2021 12:06,1/13/2022 10:40,,0,0,,
537,APON-030-067-1458-07,1,34,1889,3,3,765,85,D,25000,24,0,3150,0,0,,250,28150,46,625,W,12,30,H,7,R,10/28/2020,,1,1,10/14/2020,1,10/14/2020,28150,1,11/10/2021,0,11/10/2021,,1,8425,12.29,537,,,CASH,,,,0,,,5,,42,11/3/2021,,,0,,0,8/1/2021 12:06,11/15/2021 19:23,,0,0,,
538,APON-030-067-1459-04,1,34,1889,3,3,766,85,D,40000,24,0,5040,0,0,,400,45040,46,1000,W,12,30,H,4,R,12/9/2020,,1,1,11/25/2020,1,11/25/2020,45040,1,6/30/2022,0,6/30/2022,,1,19000,19.66,538,,,CASH,,,,0,,,5,,28,12/15/2021,,,0,,0,8/1/2021 12:06,7/15/2022 11:35,,0,0,,
539,APON-030-068-1462-05,1,34,1890,3,3,769,31,D,30000,24,0,3780,0,0,,300,33780,46,750,W,12,30,H,5,R,1/22/2020,,1,1,1/8/2020,1,1/8/2020,33780,1,6/1/2022,0,6/1/2022,,1,701,14.75,539,,,CASH,,,,0,,,5,,50,2/10/2021,,,0,,0,8/1/2021 12:06,6/1/2022 19:48,,0,0,,
540,APON-030-068-1464-15,1,34,1890,3,3,770,1,D,10000,24,0,1260,0,0,,100,11260,46,250,W,12,30,H,15,R,12/23/2020,,1,1,12/2/2020,1,12/2/2020,11260,1,1/5/2022,0,1/5/2022,,1,5170,4.92,540,,,CASH,,,,0,,,5,,43,12/22/2021,,,0,,0,8/1/2021 12:06,1/6/2022 11:37,,0,0,,
541,APON-030-068-1467-09,1,34,1890,3,3,772,7,D,30000,24,0,3780,0,0,,300,33780,46,750,W,12,30,H,9,R,3/24/2021,,1,1,2/25/2021,1,2/25/2021,33780,1,3/23/2022,0,3/23/2022,,1,22440,14.75,541,,,CASH,,,,0,,,5,,46,3/16/2022,,,0,,0,8/1/2021 12:06,3/23/2022 18:35,,0,0,,
542,APON-030-068-1468-07,1,34,1890,3,3,773,88,D,70000,24,0,8820,0,0,,700,78820,46,1750,W,12,30,H,7,R,3/31/2021,,1,1,3/13/2021,1,3/13/2021,78820,1,3/9/2022,0,3/9/2022,,1,53830,34.41,542,,,CASH,,,,0,,,5,,64,3/23/2022,,,0,,0,8/1/2021 12:06,3/9/2022 21:02,,0,0,,
543,APON-030-068-1470-17,1,34,1890,3,3,775,86,D,60000,24,0,7560,0,0,,600,67560,46,1500,W,12,30,H,17,R,11/18/2020,,1,1,11/4/2020,1,11/4/2020,67560,1,10/6/2021,0,10/6/2021,,1,25980,29.49,543,,,CASH,,,,0,,,5,,55,11/24/2021,,,0,,0,8/1/2021 12:06,10/21/2021 14:29,,0,0,,
544,APON-030-068-1471-12,1,34,1890,3,3,776,88,D,60000,24,0,7560,0,0,,600,67560,46,1500,W,12,30,H,12,R,2/3/2021,,1,1,1/20/2021,1,1/20/2021,67560,1,2/16/2022,0,2/16/2022,,1,37320,29.49,544,,,CASH,,,,0,,,5,,35,2/2/2022,,,0,,0,8/1/2021 12:06,2/16/2022 20:26,,0,0,,
545,APON-030-068-1473-10,1,34,1890,3,3,777,1,D,25000,24,0,3150,0,0,,250,28150,46,625,W,12,30,H,10,R,3/10/2021,,1,1,2/24/2021,1,2/24/2021,28150,1,4/13/2022,0,4/13/2022,,1,19225,12.29,545,,,CASH,,,,0,,,5,,35,3/9/2022,,,0,,0,8/1/2021 12:06,4/13/2022 20:46,,0,0,,
546,APON-030-068-1478-12,1,34,1890,3,3,779,86,D,49000,24,0,6174,0,0,,490,55174,46,1225,W,12,30,H,12,R,5/12/2021,,1,1,4/28/2021,1,4/28/2021,55174,1,3/9/2022,0,3/9/2022,,1,41797,24.09,546,,,CASH,,,,0,,,5,,36,4/27/2022,,,0,,0,8/1/2021 12:06,3/9/2022 21:02,,0,0,,
547,APON-030-068-1479-08,1,34,1890,3,3,780,1,D,20000,24,0,2520,0,0,,200,22520,46,500,W,12,30,H,8,R,11/25/2020,,1,1,11/11/2020,1,11/11/2020,22520,1,12/15/2021,0,12/15/2021,,1,8660,9.83,547,,,CASH,,,,0,,,5,,53,12/1/2021,,,0,,0,8/1/2021 12:06,1/13/2022 11:11,,0,0,,
548,APON-030-069-1483-15,1,34,1891,3,3,783,71,D,40000,24,0,5040,0,0,,400,45040,46,1000,W,12,30,H,15,R,2/9/2021,,1,1,1/23/2021,1,1/23/2021,45040,1,12/7/2021,0,12/7/2021,,1,23200,19.66,548,,,CASH,,,,0,,,5,,51,1/11/2022,,,0,,0,8/1/2021 12:06,12/8/2021 10:51,,0,0,,
549,APON-030-069-1491-17,1,34,1891,3,3,785,31,D,80000,24,0,10080,0,0,,800,90080,46,2000,W,12,30,H,17,R,3/2/2021,,1,1,2/16/2021,1,2/16/2021,90080,1,1/25/2022,0,1/25/2022,,1,53120,39.32,549,,,CASH,,,,0,,,5,,45,2/1/2022,,,0,,0,8/1/2021 12:06,1/26/2022 11:41,,0,0,,
550,APON-030-069-1493-08,1,34,1891,3,3,787,1,D,10000,24,0,1260,0,0,,100,11260,46,250,W,12,30,H,8,R,3/9/2021,,1,1,2/23/2021,1,2/23/2021,11260,1,2/15/2022,0,2/15/2022,,1,6850,4.92,550,,,CASH,,,,0,,,5,,40,2/8/2022,,,0,,0,8/1/2021 12:06,2/16/2022 10:00,,0,0,,
551,APON-030-069-1494-02,1,34,1891,3,3,788,31,D,80000,24,0,10080,0,0,,800,90080,46,2000,W,12,30,H,2,R,12/22/2020,,1,1,12/3/2020,1,12/3/2020,90080,1,11/16/2021,0,11/16/2021,,1,34640,39.32,551,,,CASH,,,,0,,,5,,27,11/23/2021,,,0,,0,8/1/2021 12:06,11/17/2021 16:32,,0,0,,
552,APON-030-069-1496-07,1,34,1891,3,3,789,1,D,20000,24,0,2520,0,0,,200,22520,46,500,W,12,30,H,7,R,9/1/2020,,1,1,8/18/2020,1,8/18/2020,22520,1,3/20/2022,0,3/20/2022,,1,1460,9.83,552,,,CASH,,,,0,,,5,,48,8/3/2021,,,0,,0,8/1/2021 12:06,3/20/2022 19:29,,0,0,,
553,APON-030-069-1500-06,1,34,1891,3,3,790,1,D,10000,24,0,1260,0,0,,100,11260,46,250,W,12,30,H,6,R,10/13/2020,,1,1,9/29/2020,1,9/29/2020,11260,1,9/21/2021,0,9/21/2021,,1,2170,4.92,553,,,CASH,,,,0,,,5,,35,9/14/2021,,,0,,0,8/1/2021 12:06,9/21/2021 20:36,,0,0,,
554,APON-030-069-1503-08,1,34,1891,3,3,791,1,D,40000,24,0,5040,0,0,,400,45040,46,1000,W,12,30,H,8,R,8/10/2021,,1,1,6/29/2021,1,6/29/2021,45040,1,4/12/2022,0,4/12/2022,,1,40000,19.66,554,,,CASH,,,,0,,,5,,42,6/28/2022,,,0,,0,8/1/2021 12:06,4/12/2022 20:14,,0,0,,
555,APON-030-070-1512-16,1,34,1892,3,3,794,71,D,10000,24,0,1260,0,0,,100,11260,46,250,W,12,30,H,16,R,4/1/2021,,1,1,3/18/2021,1,3/18/2021,11260,1,2/24/2022,0,2/24/2022,,1,7900,4.92,555,,,CASH,,,,0,,,5,,51,3/24/2022,,,0,,0,8/1/2021 12:06,4/13/2022 14:06,,0,0,,
556,APON-030-070-1513-12,1,34,1892,3,3,795,1,D,30000,24,0,3780,0,0,,300,33780,46,750,W,12,30,H,12,R,6/10/2021,,1,1,5/27/2021,1,5/27/2021,33780,1,5/19/2022,0,5/19/2022,,1,28110,14.75,556,,,CASH,,,,0,,,5,,41,6/9/2022,,,0,,0,8/1/2021 12:06,5/19/2022 19:36,,0,0,,
557,APON-030-070-1514-07,1,34,1892,3,3,796,86,D,10000,24,0,1260,0,0,,100,11260,46,250,W,12,30,H,7,R,10/22/2020,,1,1,10/4/2020,1,10/4/2020,11260,1,6/2/2022,0,6/2/2022,,1,2890,4.92,557,,,CASH,,,,0,,,5,,64,10/7/2021,,,0,,0,8/1/2021 12:06,6/2/2022 19:18,,0,0,,
558,APON-030-070-1515-06,1,34,1892,3,3,797,1,D,10000,24,0,1260,0,0,,100,11260,46,250,W,12,30,H,6,R,9/10/2020,,1,1,8/27/2020,1,8/27/2020,11260,1,9/2/2021,0,9/2/2021,,1,1690,4.92,558,,,CASH,,,,0,,,5,,33,8/26/2021,,,0,,0,8/1/2021 12:06,9/5/2021 9:28,,0,0,,
559,APON-030-070-1519-07,1,34,1892,3,3,801,1,D,10000,24,0,1260,0,0,,100,11260,46,250,W,12,30,H,7,R,4/29/2021,,1,1,4/10/2021,1,4/10/2021,11260,1,4/21/2022,0,4/21/2022,,1,8320,4.92,559,,,CASH,,,,0,,,5,,53,4/28/2022,,,0,,0,8/1/2021 12:06,4/21/2022 18:31,,0,0,,
560,APON-030-072-1533-09,1,34,1894,3,3,803,7,D,20000,24,0,2520,0,0,,200,22520,46,500,W,12,30,H,9,R,11/12/2020,,1,1,10/29/2020,1,10/29/2020,22520,1,9/30/2021,0,9/30/2021,,1,7700,9.83,560,,,CASH,,,,0,,,5,,44,10/28/2021,,,0,,0,8/1/2021 12:06,10/2/2021 13:39,,0,0,,
561,APON-030-072-1538-02,1,34,1894,3,3,805,25,D,49000,24,0,6174,0,0,,490,55174,46,1225,W,12,30,H,2,R,2/11/2021,,1,1,1/24/2021,1,1/24/2021,55174,1,1/13/2022,0,1/13/2022,,1,30478,24.09,561,,,CASH,,,,0,,,5,,32,1/27/2022,,,0,,0,8/1/2021 12:06,1/15/2022 12:13,,0,0,,
562,APON-030-072-1550-02,1,34,1894,3,3,810,88,D,49000,24,0,6174,0,0,,490,55174,46,1225,W,12,30,H,2,R,6/24/2021,,1,1,6/10/2021,1,6/10/2021,55174,1,6/16/2022,0,6/16/2022,,1,47971,24.09,562,,,CASH,,,,0,,,5,,35,6/23/2022,,,0,,0,8/1/2021 12:06,6/16/2022 18:26,,0,0,,
563,APON-030-073-1551-05,1,34,1895,3,3,811,86,D,30000,24,0,3780,0,0,,300,33780,46,750,W,12,30,H,5,R,9/17/2020,,1,1,9/3/2020,1,9/3/2020,33780,1,9/16/2021,0,9/16/2021,,1,5790,14.75,563,,,CASH,,,,0,,,5,,56,9/2/2021,,,0,,0,8/1/2021 12:06,9/18/2021 15:39,,0,0,,
564,APON-030-073-1552-02,1,34,1895,3,3,812,86,D,20000,24,0,2520,0,0,,200,22520,46,500,W,12,30,H,2,R,2/25/2021,,1,1,2/11/2021,1,2/11/2021,22520,1,2/10/2022,0,2/10/2022,,1,13700,9.83,564,,,CASH,,,,0,,,5,,59,2/10/2022,,,0,,0,8/1/2021 12:06,2/13/2022 10:07,,0,0,,
565,APON-030-073-1556-14,1,34,1895,3,3,813,7,D,30000,24,0,3780,0,0,,300,33780,46,750,W,12,30,H,14,R,2/27/2020,,1,1,2/13/2020,1,2/13/2020,33780,1,7/15/2021,0,7/15/2021,,1,2100,14.75,565,,,CASH,,,,0,,,5,,59,3/25/2021,,,0,,0,8/1/2021 12:06,8/11/2021 20:28,,0,0,,
566,APON-030-073-1558-14,1,34,1895,3,3,814,88,D,49000,24,0,6174,0,0,,490,55174,46,1225,W,12,30,H,14,R,10/29/2020,,1,1,10/15/2020,1,10/15/2020,55174,1,9/9/2021,0,9/9/2021,,1,18865,24.09,566,,,CASH,,,,0,,,5,,51,10/14/2021,,,0,,0,8/1/2021 12:06,9/11/2021 16:18,,0,0,,
567,APON-030-073-1559-02,1,34,1895,3,3,815,86,D,49000,24,0,6174,0,0,,490,55174,46,1225,W,12,30,H,2,R,1/28/2021,,1,1,1/14/2021,1,1/14/2021,55174,1,2/17/2022,0,2/17/2022,,1,29449,24.09,567,,,CASH,,,,0,,,5,,52,1/13/2022,,,0,,0,8/1/2021 12:06,2/19/2022 11:46,,0,0,,
568,APON-030-073-1562-18,1,34,1895,3,3,816,86,D,40000,24,0,5040,0,0,,400,45040,46,1000,W,12,30,H,18,R,3/18/2021,,1,1,3/4/2021,1,3/4/2021,45040,1,6/16/2022,0,6/16/2022,,1,29920,19.66,568,,,CASH,,,,0,,,5,,42,3/3/2022,,,0,,0,8/1/2021 12:06,6/25/2022 10:19,,0,0,,
569,APON-030-073-1563-05,1,34,1895,3,3,817,85,D,35000,24,0,4410,0,0,,350,39410,46,875,W,12,30,H,5,R,9/17/2020,,1,1,9/3/2020,1,9/3/2020,39410,1,11/4/2021,0,11/4/2021,,1,9275,17.2,569,,,CASH,,,,0,,,5,,43,9/2/2021,,,0,,0,8/1/2021 12:06,11/13/2021 11:03,,0,0,,
570,APON-030-073-1565-01,1,34,1895,3,3,818,86,D,45000,24,0,5670,0,0,,450,50670,46,1125,W,12,30,H,1,R,9/17/2020,,1,1,9/3/2020,1,9/3/2020,50670,1,9/16/2021,0,9/16/2021,,1,8595,22.12,570,,,CASH,,,,0,,,5,,33,9/2/2021,,,0,,0,8/1/2021 12:06,9/18/2021 15:39,,0,0,,
571,APON-030-073-1568-18,1,34,1895,3,3,820,1,D,25000,24,0,3150,0,0,,250,28150,46,625,W,12,30,H,18,R,1/21/2021,,1,1,1/7/2021,1,1/7/2021,28150,1,4/7/2022,0,4/7/2022,,1,15025,12.29,571,,,CASH,,,,0,,,5,,37,1/6/2022,,,0,,0,8/1/2021 12:06,4/7/2022 19:42,,0,0,,
572,APON-030-073-1569-13,1,34,1895,3,3,821,1,D,40000,24,0,5040,0,0,,400,45040,46,1000,W,12,30,H,13,R,12/31/2020,,1,1,12/6/2020,1,12/6/2020,45040,1,12/9/2021,0,12/9/2021,,1,19840,19.66,572,,,CASH,,,,0,,,5,,55,12/9/2021,,,0,,0,8/1/2021 12:06,12/11/2021 11:40,,0,0,,
573,APON-030-073-1570-05,1,34,1895,3,3,822,1,D,10000,24,0,1260,0,0,,100,11260,46,250,W,12,30,H,5,R,10/22/2020,,1,1,10/8/2020,1,10/8/2020,11260,1,10/14/2021,0,10/14/2021,,1,3130,4.92,573,,,CASH,,,,0,,,5,,43,10/7/2021,,,0,,0,8/1/2021 12:06,10/16/2021 16:48,,0,0,,
574,APON-030-073-1574-01,1,34,1895,3,3,823,1,D,10000,24,0,1260,0,0,,100,11260,46,250,W,12,30,H,1,R,7/15/2021,,1,1,6/24/2021,1,6/24/2021,11260,1,6/16/2022,0,6/16/2022,,1,10000,4.92,574,,,CASH,,,,0,,,5,,52,6/30/2022,,,0,,0,8/1/2021 12:06,6/25/2022 10:19,,0,0,,
575,APON-030-074-1578-18,1,34,1896,3,3,824,1,D,30000,24,0,3780,0,0,,300,33780,46,750,W,12,30,H,18,R,1/30/2021,,1,1,1/11/2021,1,1/11/2021,33780,1,10/16/2021,0,10/16/2021,,1,18660,14.75,575,,,CASH,,,,0,,,5,,63,1/22/2022,,,0,,0,8/1/2021 12:06,10/17/2021 12:19,,0,0,,
576,APON-030-074-1579-07,1,34,1896,3,3,825,89,D,10000,24,0,1260,0,0,,100,11260,46,250,W,12,30,H,7,R,8/22/2020,,1,1,7/30/2020,1,7/30/2020,11260,1,9/11/2021,0,9/11/2021,,1,1210,4.92,576,,,CASH,,,,0,,,5,,48,8/14/2021,,,0,,0,8/1/2021 12:06,9/15/2021 14:37,,0,0,,
577,APON-030-074-1580-18,1,34,1896,3,3,826,58,D,70000,24,0,8820,0,0,,700,78820,46,1750,W,12,30,H,18,R,6/19/2021,,1,1,5/30/2021,1,5/30/2021,78820,1,6/18/2022,0,6/18/2022,,1,65590,34.41,577,,,CASH,,,,0,,,5,,59,6/18/2022,,,0,,0,8/1/2021 12:06,6/18/2022 17:41,,0,0,,
578,APON-030-074-1582-11,1,34,1896,3,3,827,1,D,10000,24,0,1260,0,0,,100,11260,46,250,W,12,30,H,11,R,1/23/2021,,1,1,1/9/2021,1,1/9/2021,11260,1,1/15/2022,0,1/15/2022,,1,6010,4.92,578,,,CASH,,,,0,,,5,,33,1/15/2022,,,0,,0,8/1/2021 12:06,1/16/2022 9:41,,0,0,,
579,APON-030-074-1583-12,1,34,1896,3,3,828,58,D,49000,24,0,6174,0,0,,490,55174,46,1225,W,12,30,H,12,R,3/14/2020,,1,1,2/23/2020,1,2/23/2020,55174,1,1/1/2022,0,1/1/2022,,1,3577,24.09,579,,,CASH,,,,0,,,5,,25,5/22/2021,,,0,,0,8/1/2021 12:06,1/1/2022 19:41,,0,0,,
580,APON-030-074-1584-01,1,34,1896,3,3,829,1,D,10000,24,0,1260,0,0,,100,11260,46,250,W,12,30,H,1,R,7/11/2020,,1,1,6/21/2020,1,6/21/2020,11260,1,7/17/2021,0,7/17/2021,,1,250,4.92,580,,,CASH,,,,0,,,5,,53,7/17/2021,,,0,,0,8/1/2021 12:06,9/15/2021 14:13,,0,0,,
581,APON-030-074-1589-11,1,34,1896,3,3,831,58,D,40000,24,0,5040,0,0,,400,45040,46,1000,W,12,30,H,11,R,10/17/2020,,1,1,10/3/2020,1,10/3/2020,45040,1,11/6/2021,0,11/6/2021,,1,16360,19.66,581,,,CASH,,,,0,,,5,,53,10/9/2021,,,0,,0,8/1/2021 12:06,12/20/2021 13:06,,0,0,,
582,APON-030-074-1591-07,1,34,1896,3,3,832,58,D,70000,24,0,8820,0,0,,700,78820,46,1750,W,12,30,H,7,R,4/10/2021,,1,1,3/14/2021,1,3/14/2021,78820,1,4/9/2022,0,4/9/2022,,1,55300,34.41,582,,,CASH,,,,0,,,5,,41,4/9/2022,,,0,,0,8/1/2021 12:06,4/9/2022 18:33,,0,0,,
583,APON-030-075-1594-13,1,34,1897,3,3,833,1,D,10000,24,0,1260,0,0,,100,11260,46,250,W,12,30,H,13,R,12/29/2020,,1,1,12/15/2020,1,12/15/2020,11260,1,12/14/2021,0,12/14/2021,,1,4750,4.92,583,,,CASH,,,,0,,,5,,47,11/30/2021,,,0,,0,8/1/2021 12:06,12/15/2021 12:02,,0,0,,
584,APON-030-075-1596-14,1,34,1897,3,3,834,31,D,60000,24,0,7560,0,0,,600,67560,46,1500,W,12,30,H,14,R,9/29/2020,,1,1,9/15/2020,1,9/15/2020,67560,1,9/21/2021,0,9/21/2021,,1,10140,29.49,584,,,CASH,,,,0,,,5,,54,8/31/2021,,,0,,0,8/1/2021 12:06,9/21/2021 20:36,,0,0,,
585,APON-030-075-1602-15,1,34,1897,3,3,837,86,D,30000,24,0,3780,0,0,,300,33780,46,750,W,12,30,H,15,R,6/8/2021,,1,1,5/25/2021,1,5/25/2021,33780,1,5/10/2022,0,5/10/2022,,1,27480,14.75,585,,,CASH,,,,0,,,5,,56,5/17/2022,,,0,,0,8/1/2021 12:06,5/10/2022 20:26,,0,0,,
586,APON-030-075-1603-08,1,34,1897,3,3,838,86,D,49000,24,0,6174,0,0,,490,55174,46,1225,W,12,30,H,8,R,2/9/2021,,1,1,1/26/2021,1,1/26/2021,55174,1,11/29/2022,0,11/29/2022,,1,33565,24.09,586,,,CASH,,,,0,,,5,,27,1/11/2022,,,0,,0,8/1/2021 12:06,11/29/2022 18:26,,0,0,,
587,APON-030-075-1604-12,1,34,1897,3,3,839,86,D,40000,24,0,5040,0,0,,400,45040,46,1000,W,12,30,H,12,R,2/9/2021,,1,1,1/26/2021,1,1/26/2021,45040,1,12/21/2021,0,12/21/2021,,1,24040,19.66,587,,,CASH,,,,0,,,5,,40,1/11/2022,,,0,,0,8/1/2021 12:06,12/22/2021 12:50,,0,0,,
588,APON-030-075-1609-10,1,34,1897,3,3,841,41,D,49000,24,0,6174,0,0,,490,55174,46,1225,W,12,30,H,10,R,11/17/2020,,1,1,11/3/2020,1,11/3/2020,55174,1,10/12/2021,0,10/12/2021,,1,18963,24.09,588,,,CASH,,,,0,,,5,,45,10/19/2021,,,0,,0,8/1/2021 12:06,10/21/2021 14:29,,0,0,,
589,APON-030-075-1610-09,1,34,1897,3,3,842,58,D,30000,24,0,3780,0,0,,300,33780,46,750,W,12,30,H,9,R,12/22/2020,,1,1,12/8/2020,1,12/8/2020,33780,1,11/30/2021,0,11/30/2021,,1,13620,14.75,589,,,CASH,,,,0,,,5,,50,11/23/2021,,,0,,0,8/1/2021 12:06,12/1/2021 17:30,,0,0,,
590,APON-030-075-1611-05,1,34,1897,3,3,843,58,D,20000,24,0,2520,0,0,,200,22520,46,500,W,12,30,H,5,R,1/26/2021,,1,1,1/12/2021,1,1/12/2021,22520,1,1/18/2022,0,1/18/2022,,1,11180,9.83,590,,,CASH,,,,0,,,5,,26,12/28/2021,,,0,,0,8/1/2021 12:06,1/19/2022 10:42,,0,0,,
591,APON-030-076-1619-01,1,34,1898,3,3,846,1,D,30000,24,0,3780,0,0,,300,33780,46,750,W,12,30,H,1,R,10/15/2020,,1,1,10/1/2020,1,10/1/2020,33780,1,10/7/2021,0,10/7/2021,,1,8670,14.75,591,,,CASH,,,,0,,,5,,32,9/30/2021,,,0,,0,8/1/2021 12:06,10/9/2021 11:36,,0,0,,
